customer_id,transaction_date,product_category,amount,city,payment_type
C0510,2026-02-16,Electronics,7.09,Belfast,Online
C0511,2025-10-09,Electronics,57.72,Manchester,Online
C0512,2025-09-03,Books,12.15,Belfast,Online
C0513,2025-08-02,Groceries,83.7,Belfast,Cash
C0514,2025-12-09,Groceries,6.37,Glasgow,Card
C0515,2026-01-14,Books,12.87,Manchester,Cash
C0516,2026-03-15,Groceries,71.68,London,Card
C0517,2026-02-07,Electronics,60.34,Glasgow,Card
C0518,2025-12-19,Books,13.27,London,Online
C0519,2026-03-24,Apparel,5.61,Belfast,Cash
C0520,2025-09-18,Books,25.21,Belfast,Cash
C0521,2025-09-22,Electronics,198.35,Belfast,Card
C0522,2025-07-17,Groceries,2.04,Manchester,Card
C0523,2025-10-09,Books,49.78,London,Card
C0524,2025-10-29,Apparel,100.89,London,Card
C0525,2025-10-01,Apparel,35.18,Glasgow,Cash
C0526,2025-11-02,Groceries,7.09,Manchester,Cash
C0527,2025-08-27,Electronics,80.92,Manchester,Cash
C0528,2025-10-12,Electronics,5.79,Belfast,Card
C0529,2026-01-17,Books,25.51,London,Cash
C0530,2025-10-08,Books,116.77,Belfast,Online
C0531,2025-09-15,Apparel,91.79,Glasgow,Card
C0532,2025-07-22,Books,68.9,London,Cash
C0533,2025-12-27,Electronics,32.57,London,Online
C0534,2025-06-10,Apparel,57.55,Glasgow,Card
C0535,2026-03-09,Books,20.59,London,Cash
C0536,2026-01-26,Electronics,15.39,Glasgow,Cash
C0537,2025-11-24,Electronics,22.93,London,Cash
C0538,2025-10-30,Electronics,27.97,Manchester,Card
C0539,2025-08-14,Apparel,21.11,London,Online
C0540,2026-02-15,Groceries,4.85,London,Card
C0541,2025-07-08,Apparel,38.92,Manchester,Online
C0542,2025-11-12,Groceries,51.67,Belfast,Cash
C0543,2025-11-11,Apparel,104.78,London,Card
C0544,2025-06-11,Books,140.01,Belfast,Card
C0545,2026-02-15,Apparel,26.02,London,Cash
C0546,2025-09-09,Electronics,44.45,Glasgow,Card
C0547,2025-05-21,Groceries,24.3,London,Online
C0548,2025-11-16,Groceries,29.98,Glasgow,Card
C0549,2025-04-19,Books,40.83,Belfast,Card
C0550,2025-06-06,Books,65.77,Belfast,Card
C0551,2025-08-20,Groceries,24.68,Glasgow,Online
C0552,2026-01-30,Apparel,205.05,Belfast,Card
C0553,2026-02-11,Electronics,17.6,Manchester,Cash
C0554,2025-12-22,Groceries,14.32,London,Cash
C0555,2025-08-04,Electronics,24.81,Glasgow,Cash
C0556,2025-05-05,Electronics,36.9,Belfast,Cash
C0557,2025-06-01,Apparel,19.92,Manchester,Online
C0558,2025-09-03,Apparel,194.85,Belfast,Online
C0559,2026-01-08,Apparel,40.42,Glasgow,Cash
C0560,2025-06-29,Books,0.26,Glasgow,Card
C0561,2025-05-04,Books,84.76,Belfast,Card
C0562,2025-09-17,Books,37.3,Manchester,Cash
C0563,2025-04-09,Groceries,47.34,London,Online
C0564,2025-11-02,Books,8.36,Glasgow,Cash
C0565,2025-11-19,Groceries,73.56,Glasgow,Online
C0566,2025-11-18,Apparel,58.87,London,Online
C0567,2025-04-09,Electronics,39.07,Glasgow,Online
C0568,2025-07-01,Groceries,30.1,London,Card
C0569,2025-07-26,Books,68.43,Belfast,Card
C0570,2025-06-14,Electronics,10.74,Glasgow,Cash
C0571,2025-06-04,Apparel,117.24,Glasgow,Online
C0572,2025-12-13,Groceries,16.83,Glasgow,Cash
C0573,2025-12-23,Electronics,29.14,Glasgow,Cash
C0574,2025-08-13,Electronics,27.52,Glasgow,Card
C0575,2026-03-19,Electronics,27.71,Manchester,Cash
C0576,2025-05-25,Apparel,63.62,Manchester,Cash
C0577,2025-12-12,Groceries,29.51,Belfast,Card
C0578,2025-12-14,Electronics,3.63,Manchester,Online
C0579,2025-11-06,Apparel,10.2,London,Online
C0580,2026-02-18,Electronics,38.53,London,Cash
C0581,2026-04-07,Groceries,44.83,Belfast,Card
C0582,2025-06-27,Apparel,101.09,London,Cash
C0583,2025-09-11,Apparel,59.19,Manchester,Cash
C0584,2025-06-13,Books,83.13,Belfast,Cash
C0585,2025-12-31,Books,156.85,Manchester,Card
C0586,2025-07-26,Groceries,190.35,London,Online
C0587,2025-10-07,Electronics,11.74,London,Card
C0588,2025-06-18,Groceries,140.79,Glasgow,Cash
C0589,2026-03-18,Books,22.86,Belfast,Cash
C0590,2025-06-10,Books,47.65,Glasgow,Cash
C0591,2026-03-25,Books,37.41,Belfast,Online
C0592,2026-02-10,Groceries,33.59,Manchester,Card
C0593,2025-12-28,Electronics,31.83,London,Online
C0594,2026-01-15,Books,75.21,Manchester,Cash
C0595,2025-04-21,Electronics,151.2,London,Online
C0596,2026-02-18,Groceries,151.64,London,Card
C0597,2026-04-05,Books,33.03,Glasgow,Card
C0598,2025-07-30,Groceries,60.73,London,Card
C0599,2025-06-26,Groceries,33.6,Glasgow,Cash
C0600,2025-06-14,Electronics,74.4,London,Card
C0601,2026-02-16,Books,102.07,London,Online
C0602,2025-10-20,Apparel,22.97,Manchester,Cash
C0603,2026-03-20,Groceries,255.7,London,Cash
C0604,2025-08-21,Apparel,47.14,Manchester,Online
C0605,2025-05-16,Electronics,117.37,Glasgow,Card
C0606,2025-05-02,Books,0.08,Glasgow,Card
C0607,2026-02-11,Groceries,155.29,Belfast,Card
C0608,2025-04-07,Apparel,155.56,Manchester,Card
C0609,2025-12-04,Electronics,22.75,Belfast,Online
C0610,2025-08-05,Groceries,60.35,Belfast,Online
C0611,2025-11-26,Apparel,13.12,Glasgow,Cash
C0612,2025-09-11,Electronics,115.32,Glasgow,Cash
C0613,2025-12-28,Apparel,6.05,London,Online
C0614,2025-04-16,Groceries,31.16,Belfast,Card
C0615,2025-11-28,Groceries,56.06,London,Online
C0616,2026-01-31,Electronics,91.42,Glasgow,Card
C0617,2025-06-19,Apparel,61.1,London,Online
C0618,2025-09-02,Books,16.45,Manchester,Card
C0619,2026-01-05,Groceries,33.69,London,Cash
C0620,2025-06-03,Apparel,100.05,Glasgow,Online
C0621,2025-12-05,Electronics,81.19,Belfast,Cash
C0622,2025-05-09,Apparel,13.0,Glasgow,Cash
C0623,2025-10-03,Apparel,54.34,London,Cash
C0624,2026-01-27,Groceries,22.12,Manchester,Online
C0625,2025-11-21,Groceries,52.85,Belfast,Cash
C0626,2026-01-01,Apparel,22.41,Glasgow,Online
C0627,2025-07-08,Apparel,65.77,Glasgow,Card
C0628,2025-04-10,Apparel,0.74,Glasgow,Card
C0629,2026-02-14,Electronics,16.03,Manchester,Online
C0630,2025-10-05,Apparel,147.76,London,Cash
C0631,2026-02-25,Electronics,9.87,Belfast,Online
C0632,2026-02-28,Apparel,118.8,Manchester,Online
C0633,2026-01-16,Apparel,92.98,Belfast,Online
C0634,2025-05-22,Books,6.33,Glasgow,Card
C0635,2025-09-16,Groceries,43.49,London,Cash
C0636,2025-08-20,Groceries,140.64,Belfast,Online
C0637,2025-09-01,Books,4.65,Manchester,Cash
C0638,2025-12-18,Books,79.76,Glasgow,Online
C0639,2025-04-07,Books,31.95,Manchester,Online
C0640,2026-02-18,Electronics,40.95,London,Online
C0641,2025-08-14,Groceries,21.66,Manchester,Cash
C0642,2025-08-02,Books,69.54,Belfast,Online
C0643,2025-12-11,Electronics,187.59,Manchester,Card
C0644,2025-09-27,Apparel,50.33,London,Cash
C0645,2025-12-03,Groceries,101.39,Manchester,Cash
C0646,2025-10-22,Books,38.51,Glasgow,Cash
C0647,2025-05-19,Apparel,2.53,Glasgow,Online
C0648,2025-11-04,Groceries,24.33,Belfast,Online
C0649,2025-07-24,Books,162.74,Belfast,Card
C0650,2025-08-29,Electronics,122.2,Manchester,Card
C0651,2025-06-30,Electronics,42.96,Glasgow,Online
C0652,2025-04-27,Apparel,271.09,Manchester,Card
C0653,2026-03-07,Apparel,46.66,Belfast,Cash
C0654,2025-06-30,Electronics,19.09,Glasgow,Cash
C0655,2026-02-12,Books,103.66,Belfast,Cash
C0656,2025-08-24,Groceries,7.6,Glasgow,Card
C0657,2026-02-08,Books,14.51,Manchester,Online
C0658,2025-12-08,Apparel,7.37,Manchester,Online
C0659,2026-03-27,Electronics,132.69,Belfast,Online
C0660,2026-01-19,Electronics,3.53,Manchester,Cash
C0661,2025-12-05,Books,13.33,Manchester,Card
C0662,2026-02-15,Groceries,13.97,Belfast,Card
C0663,2025-06-14,Books,139.14,Belfast,Card
C0664,2025-07-13,Electronics,16.29,Belfast,Online
C0665,2025-10-14,Electronics,58.4,London,Cash
C0666,2025-05-31,Electronics,15.66,Manchester,Online
C0667,2025-07-17,Books,69.54,Belfast,Card
C0668,2026-04-01,Apparel,52.33,Manchester,Card
C0669,2025-09-03,Apparel,83.67,Glasgow,Cash
C0670,2025-06-26,Apparel,32.25,Glasgow,Online
C0671,2025-07-12,Books,21.66,London,Online
C0672,2026-03-26,Apparel,32.04,Glasgow,Cash
C0673,2025-05-02,Groceries,95.26,London,Card
C0674,2026-01-20,Electronics,12.15,Belfast,Online
C0675,2025-08-09,Groceries,196.32,Manchester,Card
C0676,2025-12-07,Books,31.34,Glasgow,Cash
C0677,2025-08-25,Groceries,2.01,Manchester,Card
C0678,2026-03-02,Books,101.94,Manchester,Cash
C0679,2025-10-08,Apparel,0.62,Manchester,Card
C0680,2026-03-06,Electronics,49.13,Manchester,Online
C0681,2025-12-22,Books,3.54,Glasgow,Online
C0682,2025-07-09,Books,64.42,London,Online
C0683,2025-11-30,Apparel,6.42,London,Card
C0684,2025-08-03,Books,73.36,Glasgow,Card
C0685,2025-11-20,Groceries,22.37,London,Card
C0686,2025-07-05,Electronics,15.19,Manchester,Cash
C0687,2025-05-29,Apparel,23.36,Belfast,Cash
C0688,2025-07-06,Groceries,31.84,Belfast,Online
C0689,2025-12-14,Apparel,72.86,Glasgow,Card
C0690,2025-11-03,Groceries,7.65,Manchester,Cash
C0691,2025-09-11,Books,35.34,Glasgow,Cash
C0692,2025-07-06,Books,4.62,Belfast,Card
C0693,2025-12-27,Electronics,14.44,Glasgow,Cash
C0694,2025-10-03,Groceries,14.5,Belfast,Cash
C0695,2025-11-13,Electronics,1.07,Manchester,Card
C0696,2025-12-18,Books,63.84,Glasgow,Online
C0697,2025-12-24,Books,41.92,London,Online
C0698,2026-03-09,Groceries,1.78,London,Cash
C0699,2026-01-31,Books,89.98,London,Online
C0700,2025-10-15,Electronics,78.62,Glasgow,Cash
C0701,2025-12-27,Groceries,10.67,London,Card
C0702,2025-12-15,Groceries,37.83,London,Card
C0703,2025-12-10,Groceries,16.59,Glasgow,Online
C0704,2025-11-21,Groceries,13.54,Glasgow,Online
C0705,2026-02-06,Apparel,3.4,Glasgow,Card
C0706,2025-04-29,Books,46.44,Belfast,Cash
C0707,2025-10-30,Electronics,38.74,Glasgow,Card
C0708,2025-04-25,Groceries,50.32,London,Online
C0709,2025-06-18,Books,61.87,London,Cash
C0710,2025-04-15,Groceries,169.63,Glasgow,Online
C0711,2025-07-13,Books,0.26,London,Online
C0712,2025-04-10,Books,21.47,Belfast,Cash
C0713,2025-08-19,Apparel,9.0,London,Card
C0714,2026-02-16,Groceries,81.67,Glasgow,Card
C0715,2026-04-01,Books,147.59,Belfast,Card
C0716,2025-05-26,Books,105.13,Belfast,Card
C0717,2025-05-25,Electronics,80.36,Manchester,Cash
C0718,2025-06-07,Electronics,27.74,London,Card
C0719,2025-07-03,Apparel,16.71,Glasgow,Online
C0720,2025-09-29,Groceries,71.2,Belfast,Cash
C0721,2025-10-22,Books,0.61,Belfast,Online
C0722,2025-11-10,Books,44.47,Glasgow,Card
C0723,2025-05-03,Electronics,48.3,Belfast,Online
C0724,2026-01-03,Apparel,32.38,Glasgow,Online
C0725,2026-02-05,Groceries,4.48,Glasgow,Cash
C0726,2025-05-22,Groceries,59.09,Belfast,Cash
C0727,2025-08-20,Apparel,26.48,Belfast,Cash
C0728,2026-01-31,Electronics,69.11,Manchester,Online
C0729,2026-01-24,Books,4.61,London,Online
C0730,2025-05-07,Books,83.26,Manchester,Card
C0731,2025-05-12,Groceries,134.74,Glasgow,Card
C0732,2025-05-30,Electronics,94.59,London,Online
C0733,2026-03-31,Groceries,131.87,Belfast,Cash
C0734,2025-08-30,Groceries,50.5,London,Cash
C0735,2025-12-05,Groceries,58.68,Belfast,Card
C0736,2025-06-24,Groceries,69.82,London,Cash
C0737,2025-04-23,Apparel,190.5,Manchester,Cash
C0738,2025-06-30,Apparel,19.58,Glasgow,Cash
C0739,2026-03-31,Books,52.1,Glasgow,Cash
C0740,2025-11-19,Electronics,15.5,London,Online
C0741,2025-09-20,Books,4.28,Glasgow,Online
C0742,2026-02-03,Groceries,97.52,Glasgow,Cash
C0743,2026-01-28,Groceries,5.34,Manchester,Cash
C0744,2026-01-08,Books,51.51,Belfast,Card
C0745,2025-08-11,Groceries,8.05,Manchester,Cash
C0746,2025-04-08,Electronics,4.26,Manchester,Online
C0747,2025-04-30,Books,39.5,London,Online
C0748,2025-06-12,Books,48.92,Belfast,Card
C0749,2025-05-13,Groceries,43.57,Belfast,Card
C0750,2025-10-30,Groceries,121.79,Belfast,Online
C0751,2026-01-12,Books,29.15,Belfast,Cash
C0752,2025-07-22,Apparel,5.83,Glasgow,Cash
C0753,2026-01-01,Electronics,74.99,Manchester,Online
C0754,2026-01-27,Books,47.83,Manchester,Card
C0755,2026-02-16,Electronics,31.01,Belfast,Cash
C0756,2025-12-06,Apparel,15.46,London,Cash
C0757,2025-10-10,Books,8.44,Glasgow,Card
C0758,2025-10-31,Groceries,25.52,London,Online
C0759,2025-12-06,Apparel,109.49,London,Online
C0760,2025-05-06,Books,72.71,Glasgow,Online
C0761,2026-01-31,Apparel,52.01,Belfast,Card
C0762,2025-12-10,Electronics,37.7,London,Cash
C0763,2025-11-12,Groceries,5.23,Manchester,Online
C0764,2025-09-09,Books,2.58,London,Card
C0765,2025-05-02,Apparel,23.18,Glasgow,Card
C0766,2025-06-04,Apparel,52.2,Manchester,Cash
C0767,2025-10-01,Electronics,141.16,Manchester,Cash
C0768,2026-03-16,Apparel,4.06,London,Card
C0769,2025-08-16,Books,55.89,London,Card
C0770,2025-10-24,Electronics,13.95,Belfast,Online
C0771,2025-05-24,Groceries,39.94,London,Cash
C0772,2025-07-25,Apparel,129.31,Glasgow,Card
C0773,2025-10-31,Electronics,24.62,London,Card
C0774,2026-02-16,Electronics,6.35,Belfast,Online
C0775,2026-03-01,Apparel,48.7,Belfast,Card
C0776,2025-05-12,Apparel,25.61,Belfast,Online
C0777,2026-02-07,Books,128.09,Belfast,Card
C0778,2025-12-05,Books,7.86,Belfast,Online
C0779,2025-08-22,Groceries,67.09,Manchester,Card
C0780,2025-10-07,Apparel,154.81,Manchester,Online
C0781,2026-03-25,Electronics,44.74,Belfast,Cash
C0782,2025-10-08,Groceries,101.67,London,Cash
C0783,2026-02-26,Apparel,58.27,Belfast,Online
C0784,2026-02-17,Apparel,57.99,London,Online
C0785,2025-10-16,Apparel,54.85,Manchester,Online
C0786,2026-03-28,Electronics,36.83,Belfast,Card
C0787,2025-10-18,Groceries,31.68,Belfast,Cash
C0788,2025-11-07,Electronics,153.97,Manchester,Cash
C0789,2025-09-09,Groceries,78.74,Manchester,Cash
C0790,2025-08-02,Books,222.11,Glasgow,Online
C0791,2025-04-27,Books,4.87,London,Cash
C0792,2026-01-21,Books,6.09,Manchester,Card
C0793,2026-03-24,Groceries,7.95,Belfast,Cash
C0794,2025-12-04,Books,45.28,Manchester,Online
C0795,2025-11-23,Apparel,79.04,Glasgow,Cash
C0796,2025-11-05,Groceries,4.16,Belfast,Online
C0797,2025-06-21,Books,281.26,Glasgow,Card
C0798,2025-12-23,Apparel,39.23,Belfast,Online
C0799,2025-10-17,Electronics,45.19,Belfast,Cash
C0800,2025-06-11,Electronics,8.67,Belfast,Cash
C0801,2025-09-10,Books,17.27,Manchester,Cash
C0802,2025-04-12,Apparel,5.1,Glasgow,Card
C0803,2025-10-20,Groceries,150.43,Manchester,Online
C0804,2025-11-12,Apparel,87.44,London,Cash
C0805,2026-02-26,Books,139.19,Glasgow,Online
C0806,2025-12-22,Electronics,35.71,Glasgow,Online
C0807,2025-07-29,Electronics,0.53,Manchester,Online
C0808,2025-09-19,Apparel,0.07,Belfast,Online
C0809,2025-07-23,Electronics,58.94,Manchester,Card
C0810,2025-09-13,Apparel,84.85,Belfast,Cash
C0811,2026-03-21,Groceries,175.3,London,Cash
C0812,2025-12-05,Apparel,94.57,Belfast,Cash
C0813,2025-09-21,Groceries,101.51,Glasgow,Online
C0814,2025-09-26,Apparel,11.82,London,Cash
C0815,2025-04-23,Groceries,22.16,Glasgow,Cash
C0816,2025-05-29,Groceries,8.53,Belfast,Card
C0817,2026-01-24,Books,12.06,Belfast,Cash
C0818,2025-09-09,Groceries,2.09,Belfast,Card
C0819,2025-05-07,Books,24.06,Glasgow,Cash
C0820,2025-06-26,Books,19.19,London,Online
C0821,2025-11-05,Groceries,37.52,Glasgow,Cash
C0822,2025-04-29,Apparel,124.96,Manchester,Card
C0823,2025-09-20,Electronics,15.11,Belfast,Cash
C0824,2025-12-28,Electronics,21.81,Manchester,Cash
C0825,2025-10-26,Books,0.71,Glasgow,Online
C0826,2025-08-25,Electronics,49.6,Manchester,Online
C0827,2026-01-09,Groceries,21.17,Manchester,Online
C0828,2025-12-12,Groceries,32.25,Belfast,Online
C0829,2026-02-05,Apparel,155.6,Belfast,Online
C0830,2025-10-06,Books,140.06,London,Online
C0831,2025-10-01,Apparel,92.27,London,Cash
C0832,2025-10-17,Electronics,26.96,Glasgow,Online
C0833,2025-05-11,Apparel,42.78,Belfast,Online
C0834,2025-07-20,Groceries,1.08,Belfast,Cash
C0835,2025-12-30,Apparel,217.54,London,Online
C0836,2025-06-03,Electronics,53.78,Manchester,Online
C0837,2026-02-18,Electronics,120.66,Manchester,Cash
C0838,2025-06-13,Apparel,15.41,Glasgow,Card
C0839,2025-12-06,Apparel,27.45,Belfast,Cash
C0840,2026-04-06,Groceries,31.31,London,Cash
C0841,2026-01-14,Groceries,26.31,London,Cash
C0842,2025-07-03,Groceries,35.59,Belfast,Card
C0843,2026-02-02,Groceries,15.53,Belfast,Card
C0844,2025-12-09,Apparel,146.94,London,Cash
C0845,2025-05-20,Books,28.17,London,Online
C0846,2025-07-23,Groceries,80.25,Glasgow,Online
C0847,2025-08-23,Groceries,46.76,London,Online
C0848,2025-09-22,Apparel,64.02,Manchester,Cash
C0849,2025-11-28,Books,100.65,Glasgow,Card
C0850,2025-10-23,Books,46.19,Glasgow,Online
C0851,2025-06-02,Electronics,18.31,Belfast,Card
C0852,2026-03-12,Apparel,113.59,Glasgow,Cash
C0853,2026-02-24,Books,76.32,Manchester,Cash
C0854,2025-09-17,Apparel,172.28,Manchester,Card
C0855,2025-11-30,Electronics,26.34,Manchester,Card
C0856,2026-03-25,Electronics,22.69,London,Cash
C0857,2025-06-29,Apparel,172.39,Manchester,Online
C0858,2026-03-13,Groceries,20.76,London,Online
C0859,2025-08-29,Books,9.76,Belfast,Online
C0860,2025-11-09,Electronics,94.33,London,Card
C0861,2025-06-07,Books,40.52,Belfast,Online
C0862,2025-05-07,Books,43.37,Manchester,Cash
C0863,2025-12-29,Groceries,20.47,Manchester,Cash
C0864,2025-11-08,Books,73.96,Glasgow,Card
C0865,2025-11-01,Apparel,12.82,Manchester,Cash
C0866,2026-01-21,Books,45.0,London,Card
C0867,2026-03-03,Apparel,101.11,London,Card
C0868,2025-05-02,Books,9.11,London,Online
C0869,2026-02-01,Books,49.09,Belfast,Card
C0870,2026-04-05,Apparel,34.72,London,Cash
C0871,2025-05-25,Apparel,200.1,London,Online
C0872,2025-10-26,Apparel,46.61,Manchester,Online
C0873,2025-08-24,Apparel,27.41,Manchester,Card
C0874,2025-11-18,Books,17.38,Manchester,Online
C0875,2025-07-28,Electronics,146.32,Belfast,Cash
C0876,2026-01-25,Groceries,5.02,Belfast,Online
C0877,2025-09-21,Groceries,17.17,Glasgow,Card
C0878,2026-04-06,Electronics,12.23,London,Online
C0879,2026-02-28,Books,142.25,Glasgow,Cash
C0880,2026-03-24,Electronics,176.13,Belfast,Card
C0881,2025-04-18,Groceries,177.69,Belfast,Cash
C0882,2026-02-06,Books,35.47,Glasgow,Card
C0883,2025-12-29,Apparel,28.11,London,Cash
C0884,2025-05-02,Apparel,15.85,Belfast,Card
C0885,2025-10-29,Books,15.44,Glasgow,Card
C0886,2025-07-16,Apparel,66.59,London,Online
C0887,2025-12-09,Groceries,20.21,Belfast,Cash
C0888,2026-03-06,Groceries,20.86,Glasgow,Card
C0889,2025-06-08,Electronics,96.37,Belfast,Online
C0890,2026-04-05,Electronics,45.19,London,Online
C0891,2025-05-19,Books,26.3,Glasgow,Card
C0892,2025-12-17,Apparel,19.38,Belfast,Online
C0893,2026-02-28,Apparel,49.47,Manchester,Card
C0894,2026-02-20,Electronics,31.5,London,Card
C0895,2025-04-10,Electronics,15.61,Belfast,Online
C0896,2025-10-29,Apparel,46.92,Manchester,Card
C0897,2025-04-11,Electronics,83.47,Belfast,Online
C0898,2025-07-14,Apparel,8.69,Manchester,Online
C0899,2025-11-12,Apparel,46.98,Belfast,Online
C0900,2025-07-10,Apparel,37.2,Belfast,Online
C0901,2025-12-26,Books,14.39,Belfast,Cash
C0902,2025-07-29,Electronics,17.23,Glasgow,Card
C0903,2026-02-27,Groceries,41.08,Glasgow,Online
C0904,2025-10-17,Apparel,63.07,Manchester,Card
C0905,2026-01-18,Books,85.35,Manchester,Cash
C0906,2025-12-22,Groceries,18.9,Belfast,Cash
C0907,2025-04-23,Groceries,41.31,Glasgow,Online
C0908,2025-08-18,Groceries,73.06,Belfast,Online
C0909,2025-09-11,Apparel,96.19,Manchester,Cash
C0910,2025-06-29,Books,15.31,London,Cash
C0911,2026-01-14,Groceries,19.57,Glasgow,Online
C0912,2025-06-18,Groceries,19.87,Manchester,Card
C0913,2025-06-19,Electronics,103.83,Manchester,Online
C0914,2025-11-19,Electronics,7.16,Manchester,Card
C0915,2025-11-01,Groceries,17.0,Manchester,Card
C0916,2025-12-17,Electronics,19.38,Belfast,Online
C0917,2025-05-03,Groceries,13.46,Belfast,Online
C0918,2025-11-28,Apparel,14.55,Glasgow,Online
C0919,2025-10-18,Electronics,91.7,London,Online
C0920,2025-09-26,Books,10.26,Glasgow,Card
C0921,2025-08-28,Groceries,22.93,Glasgow,Online
C0922,2026-02-15,Electronics,56.39,Belfast,Cash
C0923,2025-06-25,Apparel,90.95,Glasgow,Online
C0924,2025-06-25,Books,29.84,Glasgow,Online
C0925,2025-08-04,Electronics,11.44,Glasgow,Card
C0926,2025-09-18,Apparel,47.91,Manchester,Online
C0927,2025-10-17,Electronics,32.98,Glasgow,Cash
C0928,2025-07-12,Apparel,28.4,Manchester,Cash
C0929,2026-01-27,Electronics,41.62,Manchester,Card
C0930,2025-06-25,Apparel,37.52,London,Online
C0931,2025-06-24,Apparel,144.19,London,Online
C0932,2026-01-11,Groceries,7.92,Glasgow,Cash
C0933,2025-08-05,Apparel,3.93,Manchester,Cash
C0934,2025-11-09,Books,74.11,Belfast,Card
C0935,2025-12-10,Apparel,50.32,Glasgow,Cash
C0936,2026-04-05,Electronics,14.15,London,Online
C0937,2025-12-21,Electronics,45.88,Manchester,Cash
C0938,2025-05-14,Electronics,43.97,Glasgow,Cash
C0939,2025-06-17,Electronics,43.03,Glasgow,Card
C0940,2025-11-01,Apparel,42.66,Belfast,Card
C0941,2025-04-25,Books,91.77,London,Online
C0942,2026-03-20,Electronics,45.74,Glasgow,Cash
C0943,2025-05-31,Books,53.28,Belfast,Card
C0944,2025-06-13,Electronics,74.89,Manchester,Cash
C0945,2025-11-26,Groceries,36.04,London,Card
C0946,2026-02-05,Groceries,55.46,Manchester,Online
C0947,2025-09-30,Electronics,18.05,Glasgow,Cash
C0948,2025-07-27,Books,98.69,London,Cash
C0949,2026-03-26,Groceries,49.12,Manchester,Cash
C0950,2025-05-16,Apparel,44.77,London,Cash
C0951,2025-10-08,Apparel,20.07,Glasgow,Cash
C0952,2025-11-08,Books,1.31,Glasgow,Cash
C0953,2025-04-27,Books,128.64,London,Cash
C0954,2025-07-29,Books,41.33,Manchester,Cash
C0955,2025-10-20,Groceries,3.74,London,Card
C0956,2025-05-06,Groceries,69.22,London,Cash
C0957,2026-02-16,Books,0.51,London,Cash
C0958,2025-11-22,Electronics,156.29,London,Card
C0959,2026-03-16,Apparel,49.04,Glasgow,Card
C0960,2025-09-18,Apparel,72.18,Belfast,Cash
C0961,2026-03-11,Groceries,28.9,Belfast,Online
C0962,2026-01-13,Apparel,48.85,London,Cash
C0963,2025-05-08,Electronics,19.63,Glasgow,Card
C0964,2026-02-20,Electronics,24.67,Glasgow,Card
C0965,2025-10-12,Apparel,16.12,Belfast,Online
C0966,2025-10-24,Electronics,19.08,London,Card
C0967,2025-06-14,Books,5.75,Glasgow,Card
C0968,2025-05-29,Books,74.25,Manchester,Online
C0969,2026-02-15,Groceries,9.7,London,Online
C0970,2025-05-17,Apparel,149.74,London,Cash
C0971,2025-07-21,Groceries,108.46,Belfast,Online
C0972,2025-11-15,Books,9.26,Manchester,Online
C0973,2025-05-13,Groceries,0.17,Manchester,Cash
C0974,2025-09-21,Groceries,32.57,Belfast,Card
C0975,2026-02-24,Apparel,50.41,Manchester,Card
C0976,2025-05-24,Apparel,72.9,Manchester,Online
C0977,2025-07-08,Apparel,40.07,Glasgow,Cash
C0978,2026-03-24,Electronics,4.4,Belfast,Card
